gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3273699200	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1033848709	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT	15	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2012-12-10	10	12	2012	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1033848709				CC_BY_4_0		obsr432676			2025-02-05T04:57:25.100Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3273583644	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS965252742	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT	400	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2014-01-31	31	1	2014	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS965252742				CC_BY_4_0		obsr432676			2025-02-05T04:52:00.328Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3273331163	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1033848960	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT	52	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2012-12-30	30	12	2012	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1033848960				CC_BY_4_0		obsr432676			2025-02-05T04:57:25.101Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3273271157	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1040190336	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Leighton Moss RSPB Reserve--Allen Pool and Eric Morecambe Pool	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.15213	-2.802629							1996-08-16	16	8	1996	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1040190336				CC_BY_4_0		obsr1533069			2025-02-05T02:02:41.381Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3273105439	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1091688973	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2011-06-12	12	6	2011	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1091688973				CC_BY_4_0		obsr432676			2025-02-05T05:01:55.784Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3272944180	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1013210312	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT	10	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2012-05-08	8	5	2012	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1013210312				CC_BY_4_0		obsr432676			2025-02-05T04:55:59.147Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3271953253	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS981469671	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Grindon Lough	England	PRESENT	50	e2e717bf-551a-4917-bdc9-4fa0f342c530	55.00359	-2.305798							2014-10-07	7	10	2014	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS981469671				CC_BY_4_0		obsr630795			2025-02-05T04:53:22.371Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3271750613	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS981916444	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Caerlaverock	Scotland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	54.97648	-3.48316							2016-10-28	28	10	2016	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS981916444				CC_BY_4_0		obsr630795			2025-02-05T04:53:24.354Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3271586001	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS988190536	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Anthorn, Wigton, Cumbria	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.909904	-3.261236							2020-09-27	27	9	2020	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS988190536				CC_BY_4_0		obsr1220327			2025-02-05T04:53:53.847Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3271581646	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS996734464	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Killhope Law viewpoint	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.81305	-2.273824							1998-05-23	23	5	1998	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS996734464				CC_BY_4_0		obsr819844			2025-02-05T01:58:10.094Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3271549961	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS969833023	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Foulney Island	England	PRESENT	20	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.080498	-3.17333							2020-08-19	19	8	2020	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS969833023				CC_BY_4_0		obsr1147252			2025-02-05T04:52:24.858Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3271528642	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS958437490	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2020-01-28	28	1	2020	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS958437490				CC_BY_4_0		obsr223083			2025-02-05T01:53:47.706Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3271071168	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS966388333	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT	60	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2014-02-26	26	2	2014	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS966388333				CC_BY_4_0		obsr432676			2025-02-05T04:52:06.670Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3270231024	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS981937663	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2019-10-11	11	10	2019	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS981937663				CC_BY_4_0		obsr223083			2025-02-05T04:53:24.479Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3269600160	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS897593794	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Rockliffe Marsh	England	PRESENT	750	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.959538	-3.050387							2020-04-17	17	4	2020	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS897593794				CC_BY_4_0		obsr1147252			2025-02-05T04:45:43.003Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3269331239	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS972613372	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Port Carlisle	England	PRESENT	8	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.950256	-3.186162							2020-08-26	26	8	2020	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS972613372				CC_BY_4_0		obsr530663			2025-02-05T04:52:38.784Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3267822455	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1006797724	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Allenheads--Rookhope	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.800205	-2.201384							2011-06-05	5	6	2011	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1006797724				CC_BY_4_0		obsr819844			2025-02-05T04:55:27.260Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3267474261	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1050330071	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT	50	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2015-04-19	19	4	2015	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1050330071				CC_BY_4_0		obsr432676			2025-02-05T04:58:42.451Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3267313504	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1011337993	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT	200	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2012-03-06	6	3	2012	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1011337993				CC_BY_4_0		obsr432676			2025-02-05T04:55:49.751Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3266822068	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1004232567	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Allenheads--Rookhope	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.800205	-2.201384							2012-05-12	12	5	2012	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1004232567				CC_BY_4_0		obsr819844			2025-02-05T01:59:02.092Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3266469390	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1024863941	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Cow Green Reservoir	England	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	54.66715	-2.306142							2010-04-03	3	4	2010	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1024863941				CC_BY_4_0		obsr1602709			2025-02-05T04:56:45.861Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3265066810	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1007618296	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Allenheads--Rookhope	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.800205	-2.201384							2016-07-10	10	7	2016	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1007618296				CC_BY_4_0		obsr819844			2025-02-05T04:55:31.269Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3265009020	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS929353661	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Allenheads--Rookhope	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.800205	-2.201384							2020-05-23	23	5	2020	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS929353661				CC_BY_4_0		obsr819844			2025-02-05T04:48:25.793Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3263619387	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1003601514	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Allenheads--Rookhope	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.800205	-2.201384							2009-05-23	23	5	2009	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1003601514				CC_BY_4_0		obsr819844			2025-02-05T04:55:10.609Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3262546391	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS894416765	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Yorkshire Dales NP--Malham Tarn	England	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.095947	-2.16568							2020-04-12	12	4	2020	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS894416765				CC_BY_4_0		obsr990295			2025-02-05T04:45:27.544Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3262240798	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS981916403	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Carsethorn	Scotland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	54.92357	-3.576141							2016-10-30	30	10	2016	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS981916403				CC_BY_4_0		obsr630795			2025-02-05T04:53:24.372Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3261240528	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS974212827	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Southerness	Scotland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	54.87383	-3.59904							2019-08-29	29	8	2019	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS974212827				CC_BY_4_0		obsr223083			2025-02-05T04:52:47.200Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3261009847	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS981927158	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Grindon Lough	England	PRESENT	100	e2e717bf-551a-4917-bdc9-4fa0f342c530	55.00359	-2.305798							2017-02-21	21	2	2017	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS981927158				CC_BY_4_0		obsr630795			2025-02-05T01:56:34.535Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3259661931	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1000083428	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT	974	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2014-11-11	11	11	2014	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1000083428				CC_BY_4_0		obsr432676			2025-02-05T01:58:33.775Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3259095902	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS998538317	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Killhope Law viewpoint	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.81305	-2.273824							1999-05-22	22	5	1999	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS998538317				CC_BY_4_0		obsr819844			2025-02-05T01:58:23.472Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3258862252	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS981469616	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Grindon Lough	England	PRESENT	500	e2e717bf-551a-4917-bdc9-4fa0f342c530	55.00359	-2.305798							2014-10-23	23	10	2014	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS981469616				CC_BY_4_0		obsr630795			2025-02-05T04:53:22.425Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3258825179	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1006340080	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Allenheads	England	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.803215	-2.220154							2015-05-02	2	5	2015	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1006340080				CC_BY_4_0		obsr819844			2025-02-05T04:55:25.057Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3258720043	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1000287751	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	River Irt	England	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.373764	-3.43665							2020-09-24	24	9	2020	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1000287751				CC_BY_4_0		obsr727976			2025-02-05T04:54:54.495Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3258510354	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1002078934	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Harwood Shield	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.85701	-2.157323							2007-06-23	23	6	2007	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS1002078934				CC_BY_4_0		obsr819844			2025-02-05T04:55:02.995Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3256816384	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS957699411	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	WWT Caerlaverock Wetlands Centre	Scotland	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	54.976616	-3.478846							2020-02-04	4	2	2020	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS957699411				CC_BY_4_0		obsr223083			2025-02-05T01:53:41.571Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3256783242	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS998813334	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Allendale Common Viewpoint	England	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.812737	-2.259758							1999-06-24	24	6	1999	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS998813334				CC_BY_4_0		obsr819844			2025-02-05T01:58:25.299Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3256348175	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS992807839	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis	Pluvialis apricaria		SPECIES	Pluvialis apricaria (Linnaeus, 1758)	Pluvialis apricaria		GB	Anthorn, Wigton	England	PRESENT	150	e2e717bf-551a-4917-bdc9-4fa0f342c530	54.915295	-3.223354							2020-10-08	8	10	2020	2480332	2480332	HUMAN_OBSERVATION	CLO	EBIRD	OBS992807839				CC_BY_4_0		obsr530663			2025-02-05T04:54:15.334Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
